Rank,slope
A-,-7.109725000000074e-4
B+,0.0020148099999999975
B,1.3989937499999996e-4
B-,-1.9937899999999807e-4
C+,0.001009673333333333
C,4.4342176470588823e-4
C-,6.96736363636364e-4
NA,-2.7319622641511655e-6
S,0.016057342500000005
A+,-0.005264284285714287
A,-8.909224999999997e-4
A-,3.465041666666608e-4
B+,-4.531300000000002e-4
B,-4.5550437499999944e-4
B-,3.4193000000001934e-5
C+,-1.207566666666691e-4
C,-5.94074705882349e-4
C-,-2.4664363636363583e-4
NA,1.6810704402515815e-5
S,-0.020195297500000008
A+,-0.002681304285714279
A,0.0026147958333333373
A-,0.0028241225000000033
B+,-0.002040770000000001
B,2.8175562499999904e-4
B-,-6.524099999999911e-5
C+,1.8969999999997892e-5
C,-1.2282882352940503e-4
C-,-1.4968727272727272e-4
NA,-1.3731446540881423e-6
S,-0.0248492725
A+,0.0030771328571428647
A,-0.0016273391666666642
A-,-8.713575000000064e-4
B+,0.001334512499999998
B,6.668831249999995e-4
B-,-2.9431699999999793e-4
C+,1.0636666666666606e-4
C,-7.766805882352889e-4
C-,-0.0010386345454545451
NA,-2.9508943396226667e-5
S,-0.001591592499999999
A+,-5.041614285714177e-4
A,-0.0021144358333333372
A-,2.0024166666667606e-5
B+,-0.0011738225000000016
B,-5.42994374999998e-4
B-,1.105609999999997e-4
C+,6.497233333333319e-4
C,8.13664705882399e-5
C-,6.145436363636357e-4
NA,-2.2312113207547526e-5
S,0.013959012499999996
A+,0.0043151900000000035
A,0.001010850833333332
A-,-0.0014335891666666662
B+,-2.8274249999999887e-4
B,3.802681249999984e-4
B-,0.0013087190000000014
C+,-1.372833333333317e-4
C,6.894300000000061e-4
C-,6.697745454545452e-4
NA,1.6201823899371094e-5
S,0.007406937499999999
A+,0.0013206985714285756
A,8.013225000000047e-4
A-,0.006099280833333341
B+,2.6006249999999836e-4
B,-5.350468749999986e-4
B-,-6.612989999999987e-4
C+,-0.0011365366666666644
C,-0.0010279370588235249
C-,-6.044963636363637e-4
NA,-1.9779182389937556e-5
S,0.005323852499999998
A+,0.005066667142857144
A,2.2194750000000186e-4
A-,0.002189682499999994
B+,3.789724999999976e-4
B,3.371693750000007e-4
B-,5.922990000000001e-4
C+,-3.1468000000000197e-4
C,-1.2368999999999426e-4
C-,1.4953090909090925e-4
NA,-1.911812578616403e-5
S,0.0010835974999999986
A+,-0.0043046442857142915
A,-3.6079583333333546e-4
A-,-0.004216152500000004
B+,6.263199999999952e-4
B,-8.330606249999999e-4
B-,6.312769999999995e-4
C+,2.6230666666666677e-4
C,4.399241176470654e-4
C-,-0.0014339800000000007
NA,4.056264150943266e-6
S,-0.026305182499999996
A+,-0.005264515714285714
A,-0.0011041625
A-,0.0033989125
B+,-6.031725000000016e-4
B,0.0010632343750000021
B-,-1.5362899999999836e-4
C+,-9.079166666666693e-4
C,4.219123529411797e-4
C-,3.9747636363636404e-4
NA,3.76828301886794e-5
S,0.002131377500000002
A+,0.008251681428571436
A,-1.4560750000000382e-4
A-,-0.002721272500000006
B+,0.0017634199999999993
B,-7.227687500000086e-5
B-,-4.5639899999999785e-4
C+,6.550633333333322e-4
C,0.001575585294117649
C-,6.229254545454546e-4
NA,6.977672955974804e-6
S,-0.008732817500000007
A+,-0.0028698099999999948
A,0.001777242500000001
A-,0.0025912325000000073
B+,0.002908810000000001
B,-8.637731249999994e-4
B-,0.0012219550000000003
C+,2.549399999999992e-4
C,-6.904229411764652e-4
C-,-6.350909090908924e-6
NA,-4.377698113207781e-6
S,-7.778574999999929e-4
A+,0.004142818571428567
A,0.0012889708333333359
A-,0.0019146391666666714
B+,-2.5437499999999874e-4
B,-7.97905624999999e-4
B-,0.0012791350000000029
C+,-6.457333333333479e-5
C,-6.728605882352905e-4
C-,5.345036363636359e-4
NA,2.022290566037732e-5
S,0.017789772500000002
A+,0.005292621428571431
A,6.091416666666405e-5
A-,-2.679375000000064e-4
B+,0.0013449149999999973
B,-2.1512062499999852e-4
B-,0.0010893930000000016
C+,-0.0010334333333333332
C,-0.0013629523529411713
C-,-4.0804545454545455e-4
NA,3.378187421383655e-5
S,0.006736192500000005
A+,-0.002531735714285711
A,-0.002683619166666664
A-,-0.0015019241666666626
B+,0.0019044449999999972
B,-9.741187500000121e-5
B-,-6.338509999999983e-4
C+,5.648766666666683e-4
C,0.0014117358823529436
C-,-5.236890909090909e-4
NA,6.268188679245138e-6
S,0.017345542500000005
A+,0.004638178571428574
A,8.401141666666695e-4
A-,-1.8834583333333918e-4
B+,-0.0012489675000000012
B,-7.086937500000117e-5
B-,9.590450000000004e-4
C+,0.0010803100000000001
C,0.0013396935294117734
C-,-0.0011887836363636362
NA,-2.4002955974843318e-5
S,-0.003903172499999994
A+,-0.004787692857142853
A,0.0030531274999999972
A-,-0.001047305833333335
B+,-5.06437499999997e-4
B,-1.368918750000003e-4
B-,-5.990889999999984e-4
C+,1.234466666666647e-4
C,-1.0612176470587802e-4
C-,0.0017184436363636359
NA,-1.1336893081761182e-5
S,0.010819567499999993
A+,-0.006071867142857139
A,-6.451274999999958e-4
A-,-3.654524999999955e-4
B+,0.002107732499999998
B,-3.8809937500000033e-4
B-,7.014630000000017e-4
C+,-2.565366666666661e-4
C,0.0022866700000000093
C-,0.0014054199999999995
NA,-1.0850553459119647e-5
S,0.013263292500000004
A+,-0.0014275728571428521
A,5.955841666666616e-4
A-,-0.0017601791666666724
B+,0.002986554999999998
B,-9.328056249999981e-4
B-,-6.178109999999975e-4
C+,-5.206333333333348e-4
C,8.058288235294168e-4
C-,7.985163636363622e-4
NA,-3.594426415094401e-5
S,0.009689077500000002
A+,3.630185714285712e-4
A,0.0016715524999999971
A-,-0.006829965833333341
B+,0.0010444999999999983
B,-7.093993749999983e-4
B-,-4.614299999999845e-5
C+,1.0474999999999736e-4
C,-3.664429411764646e-4
C-,-5.726981818181813e-4
NA,3.145143396226419e-5
S,-0.0014106574999999974
A+,0.001877684285714287
A,-0.003721325833333331
A-,-0.0020803225000000066
B+,0.0013024200000000018
B,-7.146856250000024e-4
B-,3.4097900000000134e-4
C+,7.420966666666654e-4
C,-0.0011639535294117606
C-,0.0011306363636363636
NA,1.0968427672951262e-6
S,-0.011497252500000006
A+,0.006201470000000007
A,0.0020278208333333303
A-,0.001305177499999998
B+,-0.0021746150000000013
B,-2.164918750000002e-4
B-,-0.0016737669999999983
C+,-3.9571666666666887e-4
C,0.001326827647058824
C-,2.862963636363639e-4
NA,-1.0212339622641694e-5
S,-0.013861187500000002
A+,-0.0020600928571428622
A,0.003380792500000006
A-,-1.7428416666667227e-4
B+,5.645374999999972e-4
B,-6.160356250000023e-4
B-,2.876430000000008e-4
C+,1.752899999999975e-4
C,0.0010010829411764728
C-,-2.984472727272734e-4
NA,1.1497396226415088e-5
S,-0.025076602499999993
A+,0.006221587142857143
A,8.4818583333333e-4
A-,7.59662499999999e-4
B+,-0.0017162825000000006
B,0.0017243731249999988
B-,2.688810000000016e-4
C+,-7.416233333333345e-4
C,0.00101306764705883
C-,-7.47376363636364e-4
NA,-4.12061635220141e-6
S,-0.0033887724999999984
A+,0.007357515714285722
A,3.7633916666666637e-4
A-,-0.0023105874999999982
B+,-0.0030694725000000025
B,-2.042081250000023e-4
B-,-7.684629999999984e-4
C+,3.419766666666688e-4
C,0.0011659476470588252
C-,1.9987454545454539e-4
NA,-1.046821383647838e-5
S,-0.006257302500000007
A+,0.003622918571428569
A,0.001161364166666674
A-,0.0016362008333333379
B+,-0.003131724999999997
B,-0.0010084056250000016
B-,2.7886900000000174e-4
C+,1.0887333333333198e-4
C,-0.0013555570588235251
C-,-4.431272727272731e-4
NA,-2.1787547169812405e-6
S,-0.004782647500000001
A+,0.0014364585714285781
A,-0.0017604758333333312
A-,-4.7097250000000364e-4
B+,-0.002134584999999998
B,0.001001319374999998
B-,-2.2434999999998514e-5
C+,-5.104599999999991e-4
C,-0.0011206135294117591
C-,-8.240236363636355e-4
NA,-3.070464150943489e-5
S,-0.017416327500000002
A+,-9.509471428571389e-4
A,7.819541666666688e-4
A-,2.1554749999999395e-4
B+,1.7899749999999897e-4
B,-7.461606250000018e-4
B-,2.0739900000000012e-4
C+,-4.203699999999994e-4
C,9.538488235294185e-4
C-,-5.886309090909086e-4
NA,-7.723937106918492e-6
S,0.012728142500000008
A+,0.001030284285714285
A,-0.0011478874999999989
A-,-0.002522937499999997
B+,0.001561022499999999
B,1.983118750000013e-4
B-,-0.0010686609999999977
C+,1.1980666666666371e-4
C,-4.659699999999944e-4
C-,-0.0016560763636363635
NA,8.114578616352184e-6
S,0.015806822500000005
A+,0.009641627142857143
A,0.0015506041666666632
A-,-4.4837416666666357e-4
B+,-0.0038421525000000008
B,5.29489374999998e-4
B-,-5.057069999999983e-4
C+,-5.738433333333349e-4
C,-1.940294117646762e-5
C-,4.94712727272727e-4
NA,5.5794591194968485e-6
S,0.015116077499999997
A+,-0.006906858571428568
A,-0.0030351725000000006
A-,7.748275000000009e-4
B+,-4.93882499999999e-4
B,4.082881249999996e-4
B-,-1.4039899999999868e-4
C+,-1.9889999999999334e-5
C,-2.5740588235290966e-5
C-,6.257545454545452e-4
NA,3.086094339622646e-5
S,-0.020429057499999997
A+,-0.006430135714285708
A,0.0030294008333333292
A-,0.00427701083333334
B+,0.0012610449999999993
B,2.586118750000027e-4
B-,0.0015085010000000022
C+,0.0012205266666666667
C,8.954817647058907e-4
C-,5.764472727272731e-4
NA,4.341123270440251e-5
S,-0.0035867325000000045
A+,0.0031751642857142832
A,1.77872499999997e-4
A-,-0.002583765833333339
B+,8.40114999999999e-4
B,2.8995437500000006e-4
B-,1.7594500000000143e-4
C+,-3.455699999999994e-4
C,-7.739029411764681e-4
C-,-8.015636363636323e-5
NA,1.1918880503144693e-5
S,0.0209264475
A+,-0.003392412857142858
A,0.0027761825000000052
A-,0.0010051141666666617
B+,-7.934549999999989e-4
B,-1.961218750000024e-4
B-,9.305410000000026e-4
C+,6.010566666666675e-4
C,6.625652941176553e-4
C-,0.0014923363636363638
NA,-3.1822767295599495e-6
S,0.02225621750000001
A+,0.005764752857142855
A,-0.002416929166666664
A-,-2.2458916666666373e-4
B+,-3.8144999999999954e-4
B,-6.642187500000251e-5
B-,0.0012701350000000008
C+,-2.1616666666668675e-5
C,1.487052941176506e-4
C-,5.133218181818185e-4
NA,-1.7555207547170253e-5
S,2.738125000000062e-4
A+,-0.003226101428571433
A,-4.8735416666666626e-4
A-,8.464524999999983e-4
B+,0.0019291074999999976
B,7.889443750000011e-4
B-,-0.0011902389999999985
C+,-1.1166000000000276e-4
C,-0.0023767794117647008
C-,-7.399018181818193e-4
NA,1.2429144654087973e-5
S,0.021233867500000007
A+,-0.0049035014285714286
A,0.002142634166666667
A-,-0.0030981558333333394
B+,-0.003336612499999998
B,-6.42531249999996e-5
B-,-0.0010580869999999984
C+,9.060000000000139e-5
C,4.435111764705937e-4
C-,0.0016773781818181814
NA,4.3536138364780975e-5
S,-0.02299986250000001
A+,-0.0038191785714285706
A,-0.0035068908333333337
A-,5.623675000000026e-4
B+,-0.002948920000000001
B,1.3508562499999852e-4
B-,2.5483300000000156e-4
C+,-9.90233333333333e-4
C,2.378241176470644e-4
C-,-1.9401818181818147e-5
NA,2.9027459119497732e-5
S,0.005260492500000001
A+,1.2933571428571758e-4
A,0.0010915091666666625
A-,-1.639425000000026e-4
B+,0.0017683724999999996
B,1.2407062499999894e-4
B-,7.573909999999999e-4
C+,2.1933333333331323e-5
C,4.4579411764708465e-5
C-,-1.290181818181816e-4
NA,2.8445874213837147e-5
S,-0.012499337499999997
A+,0.0038580071428571524
A,-9.925833333335833e-6
A-,-0.00147694583333334
B+,-1.2017750000000079e-4
B,5.723568749999971e-4
B-,-1.3338299999999918e-4
C+,-4.384766666666682e-4
C,7.051594117647084e-4
C-,4.3606545454545387e-4
NA,-1.5885597484277e-5
S,0.008890622500000006
A+,-0.003969390000000001
A,-0.004384120833333333
A-,0.0010147191666666651
B+,0.0012190974999999992
B,1.879693749999998e-4
B-,2.9614300000000094e-4
C+,-7.33583333333336e-4
C,-3.943770588235255e-4
C-,1.9620727272727322e-4
NA,-3.0146704402516014e-5
S,-0.0155859675
A+,0.00556757
A,6.888058333333366e-4
A-,-0.0037300491666666736
B+,0.0022416225
B,7.306156250000016e-4
B-,-0.0016159909999999996
C+,9.439666666666796e-5
C,-6.043852941176414e-4
C-,-0.0012237727272727268
NA,1.598026415094348e-5
S,0.013592567500000005
A+,0.005602204285714283
A,-5.197358333333316e-4
A-,-5.149241666666728e-4
B+,-2.1242500000000114e-4
B,-0.0014768568750000003
B-,0.0010470190000000006
C+,-9.345699999999987e-4
C,1.8139470588235892e-4
C-,3.49014545454546e-4
NA,-1.9665849056604408e-5
S,0.011730407500000007
A+,0.004811370000000003
A,0.00357433083333334
A-,-0.0011390241666666653
B+,0.0016932675000000009
B,-1.2189687500000034e-4
B-,-8.901769999999989e-4
C+,3.807266666666666e-4
C,-9.526252941176441e-4
C-,-4.979836363636364e-4
NA,-4.069572327044227e-6
S,0.0073604774999999996
A+,-6.036785714285685e-4
A,0.0012258524999999973
A-,4.130425000000024e-4
B+,-0.0020239500000000022
B,-2.966268749999974e-4
B-,-1.3346299999999887e-4
C+,-5.048599999999981e-4
C,0.0012157099999999998
C-,-3.2026909090909165e-4
NA,-1.9438867924529882e-6
S,0.0161052125
A+,0.001881024285714287
A,-9.831524999999964e-4
A-,-9.920008333333355e-4
B+,-4.388e-4
B,-3.4335812500000133e-4
B-,7.675250000000011e-4
C+,-5.138366666666683e-4
C,-0.0013714111764705833
C-,5.572036363636357e-4
NA,-3.123168553459218e-5
S,0.006181067499999997
A+,-0.004092352857142854
A,-0.0026071958333333373
A-,0.005897954166666667
B+,-5.930849999999993e-4
B,-1.4494374999998133e-5
B-,-5.061169999999983e-4
C+,-3.947166666666664e-4
C,6.938641176470612e-4
C-,4.1330181818181763e-4
NA,-1.007656603773619e-5
S,0.003646707500000003
A+,-5.888957142857103e-4
A,-0.0021117058333333352
A-,0.0025650625
B+,-5.360475000000005e-4
B,-7.500818750000021e-4
B-,-0.001240270999999998
C+,-5.365199999999976e-4
C,0.0019300864705882397
C-,-6.571145454545452e-4
NA,-2.8660968553459393e-5
S,0.011105002499999999
A+,0.00539933857142858
A,0.0020239674999999978
A-,0.0018751558333333365
B+,-0.0014751775000000004
B,-1.1101687499999802e-4
B-,3.831900000000081e-5
C+,-1.2593666666666566e-4
C,-9.599688235294072e-4
C-,8.492509090909087e-4
NA,5.731635220125663e-6
S,-0.0024699525000000016
A+,0.008412010000000001
A,5.258941666666675e-4
A-,0.0026678041666666637
B+,-4.690150000000004e-4
B,-1.3565687499999854e-4
B-,-0.001043990999999999
C+,-3.179466666666645e-4
C,0.0013184582352941223
C-,-0.001724321818181819
NA,1.98755974842762e-6
S,0.029261512499999993
A+,-0.005473549999999992
A,-0.004399655833333327
A-,6.751041666666654e-4
B+,-0.0013070474999999997
B,-7.60495624999999e-4
B-,-2.4643100000000013e-4
C+,-9.002100000000014e-4
C,-2.1456647058823132e-4
C-,-2.5359636363636335e-4
NA,-2.1689937106922133e-6
S,-0.008788387500000007
A+,-0.010602252857142853
A,-0.002391334166666662
A-,0.001607835833333337
B+,-6.246874999999992e-4
B,7.812031250000001e-4
B-,1.0430300000000178e-4
C+,-8.554000000000082e-5
C,0.001433301764705891
C-,3.166563636363643e-4
NA,5.958327044025072e-6
S,0.030745377499999997
A+,0.0073070385714285755
A,-5.657608333333369e-4
A-,-0.0035316991666666728
B+,-0.001594799999999998
B,-3.8649062499999904e-4
B-,-1.57442999999998e-4
C+,2.54706666666665e-4
C,4.2468058823529905e-4
C-,2.010636363636363e-4
NA,4.9795849056603405e-6
S,8.562524999999942e-4
A+,0.003554758571428579
A,0.002641555833333332
A-,-0.0034192491666666662
B+,2.2549999999998603e-5
B,6.406918750000019e-4
B-,-5.271169999999983e-4
C+,6.0153333333333325e-5
C,9.89311764705908e-5
C-,3.646363636363684e-5
NA,-4.791861635220439e-6
S,0.0159752275
A+,0.0024457700000000008
A,-9.449841666666621e-4
A-,4.783125000000004e-4
B+,-4.1937750000000035e-4
B,9.031018750000001e-4
B-,-3.5551699999999893e-4
C+,3.751699999999986e-4
C,-0.001258418235294112
C-,7.773509090909097e-4
NA,2.0621748427672906e-5
S,0.002228772500000002
A+,0.002532827142857143
A,-0.0019950074999999954
A-,0.0017398225000000056
B+,-0.0019141475000000023
B,-0.001258506875000003
B-,-6.418849999999989e-4
C+,-5.80473333333332e-4
C,8.389652941176486e-4
C-,-8.397999999999998e-4
NA,-7.3476352201263375e-6
S,-0.018406932500000004
A+,-0.0017750471428571374
A,-0.002602190833333333
A-,-0.0029483291666666657
B+,-7.580824999999992e-4
B,5.837793749999991e-4
B-,-7.385789999999986e-4
C+,-3.904333333333352e-4
C,0.0014054570588235313
C-,4.232890909090909e-4
NA,-8.859861635220563e-6
S,-0.0140962075
A+,0.005684998571428573
A,6.316158333333328e-4
A-,0.0025746541666666614
B+,-0.0014103999999999987
B,-4.4769812499999853e-4
B-,-6.596569999999975e-4
C+,6.86999999999982e-5
C,4.366794117647115e-4
C-,-4.866563636363644e-4
NA,-1.899349685534629e-5
S,-0.0107474875
A+,8.014185714285694e-4
A,9.732875000000051e-4
A-,0.0014927058333333311
B+,-0.001282562500000001
B,-1.0008312500000054e-4
B-,8.729370000000016e-4
C+,8.359733333333321e-4
C,8.533264705882365e-4
C-,8.966200000000001e-4
NA,-5.679874213839008e-7
S,-0.020999057499999998
A+,-0.005529272857142852
A,0.0024408708333333333
A-,-9.630391666666737e-4
B+,-1.3228000000000057e-4
B,-1.5347187499999842e-4
B-,3.785250000000006e-4
C+,5.704333333333375e-5
C,-4.494123529411749e-4
C-,-0.0015440527272727277
NA,-8.744276729561959e-7
S,-0.001986152499999998
A+,-0.0016959099999999977
A,-0.001405229166666667
A-,-0.00395264583333334
B+,-0.0012490649999999997
B,-3.048168749999996e-4
B-,0.0012161290000000011
C+,1.7477666666666796e-4
C,-0.0010028770588235252
C-,-0.0010379309090909098
NA,-1.3898427672956222e-5
S,-0.018424172499999995
A+,0.003144152857142859
A,-0.0011585458333333285
A-,0.00208671583333334
B+,0.0014276900000000006
B,-1.5912062499999846e-4
B-,-4.051109999999994e-4
C+,3.987633333333311e-4
C,2.3902529411764975e-4
C-,-5.662854545454552e-4
NA,-6.471480503144751e-5
S,-0.0014340975000000035
A+,0.0016136528571428605
A,-0.002102199166666671
A-,-0.0038890258333333393
B+,5.232700000000011e-4
B,-3.3442937499999814e-4
B-,0.0017719829999999985
C+,-4.203999999999821e-5
C,0.0011146994117647076
C-,-3.038036363636365e-4
NA,1.0001421383647652e-5
S,-0.0015530475000000055
A+,0.003868081428571426
A,-0.0017899658333333313
A-,0.0018546708333333278
B+,-3.1502250000000075e-4
B,4.707743750000015e-4
B-,1.1259100000000262e-4
C+,6.760899999999974e-4
C,0.0017090617647058837
C-,-9.013254545454546e-4
NA,-3.681067924528426e-5
S,0.004491552499999998
A+,0.0022460299999999996
A,0.0017138758333333302
A-,0.003134807500000003
B+,-8.48170000000001e-4
B,-9.33316875000002e-4
B-,0.001293985000000004
C+,6.970766666666659e-4
C,0.0017141958823529454
C-,-3.2382181818181837e-4
NA,-4.89289308176125e-6
S,3.923674999999975e-4
A+,-0.007174498571428569
A,1.8534916666666844e-4
A-,0.003731949166666667
B+,1.167474999999982e-4
B,-6.321812500000116e-5
B-,-1.0335899999999626e-4
C+,-8.86433333333325e-5
C,0.0019985252941176566
C-,-0.0013343363636363638
NA,-2.3925144654088487e-5
S,0.003357117500000002
A+,8.053099999999992e-4
A,-0.0020160775000000043
A-,-0.0012042141666666632
B+,1.1713249999999951e-4
B,-3.15562499999871e-6
B-,9.725810000000013e-4
C+,-3.999966666666691e-4
C,-3.8881235294117297e-4
C-,-2.46830909090909e-4
NA,5.326628930817596e-6
S,0.0206942875
A+,0.002491087142857148
A,-8.786258333333317e-4
A-,0.00224084083333333
B+,0.0017590749999999982
B,-3.844631249999986e-4
B-,0.0013525390000000044
C+,-3.490766666666693e-4
C,-0.0017348405882352893
C-,-8.212236363636367e-4
NA,2.2833949685534592e-5
S,-0.020337747499999993
A+,-9.988985714285616e-4
A,-8.358241666666624e-4
A-,0.0015665058333333261
B+,-0.0013976425000000001
B,4.2361875000001637e-05
B-,5.979510000000034e-4
C+,-3.587300000000011e-4
C,4.763923529411813e-4
C-,-0.0010808454545454555
NA,-1.2800767295597766e-5
S,0.014230847500000001
A+,4.5985000000000687e-4
A,-0.0022961741666666677
A-,0.003956357500000007
B+,-0.0015390950000000018
B,0.0014318981249999993
B-,0.001035289
C+,-6.984133333333333e-4
C,-0.001392375882352937
C-,8.4444909090909e-4
NA,-7.550754716981352e-6
S,0.009998137500000002
A+,-9.151157142857099e-4
A,0.0033823175000000055
A-,3.5204166666662056e-5
B+,8.43499999999999e-4
B,0.0010336056250000013
B-,1.2855500000000112e-4
C+,8.508000000000005e-4
C,3.5978176470588476e-4
C-,3.474781818181821e-4
NA,1.9493081760992144e-7
S,-0.009506917499999998
A+,-5.233071428571423e-4
A,-7.044416666666793e-5
A-,-0.0029370408333333326
B+,-0.002228562500000001
B,5.110881249999992e-4
B-,-4.313689999999976e-4
C+,-3.2726333333333554e-4
C,-3.2882999999999697e-4
C-,0.0010619636363636369
NA,7.709371069182288e-6
S,0.024916887500000002
A+,-0.003272261428571424
A,-0.0027035491666666696
A-,0.004397914166666668
B+,9.374499999999983e-4
B,-2.548481249999986e-4
B-,-0.0011988509999999988
C+,-3.739999999999985e-5
C,1.8407705882353303e-4
C-,4.7033818181818176e-4
NA,-1.4197421383647949e-5
S,-0.007434142499999999
A+,-0.0032315871428571412
A,-6.3166583333333e-4
A-,-0.002706825833333339
B+,4.729274999999999e-4
B,6.398018749999977e-4
B-,-0.0018154189999999989
C+,4.324999999999992e-4
C,6.385547058823589e-4
C-,-5.450363636363691e-5
NA,1.3627333333333287e-5
S,-0.011086367500000003
A+,0.008694247142857133
A,0.0014125974999999985
A-,0.0010736708333333321
B+,-0.002319067499999997
B,0.0013845806249999986
B-,-2.556749999999994e-4
C+,-1.7917666666666924e-4
C,-6.834217647058768e-4
C-,0.0014511090909090903
NA,-9.583987421383998e-6
S,0.011837812500000005
A+,3.389557142857228e-4
A,-0.0018505091666666702
A-,-0.0024907458333333406
B+,-0.0013297475000000009
B,-1.90374375000001e-4
B-,0.0020080329999999998
